Date,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Vol_10wk_ma,Close_10wk_ma,Close_40wk_ma,Close_5d_ma,Close_10d_ma,Close_20d_ma,DailyLag,DailyReturn
2017-04-21,2017-04-21,142.44,142.68,141.85,142.27,17320928.0,0.0,1.0,141.28621577506,141.52427174099,140.70099485884,141.1175927992,17320928.0,28120745.94,148.48376645959354,159.20805078808633,142.41515651745817,143.75017437435204,148.10116634141656,142.47649560468,0.009629577563823766
2017-04-20,2017-04-20,141.22,142.92,141.16,142.44,23319562.0,0.0,1.0,140.07609794829,141.76232770691,140.01658395681,141.28621577506,23319562.0,28140557.6,148.44073062114992,159.11678186696162,142.14734355579418,143.34448733242505,147.56929823344106,141.1175927992,-0.001193484976117265
2017-04-19,2017-04-19,141.88,142.0,140.45,140.68,17328375.0,0.0,1.0,140.73075185458,140.84977983754,139.31233505762,139.54047202496,17328375.0,27864785.5,148.36955242855092,158.99933422708645,141.55799633615817,142.71165522301405,147.06418023751155,141.28621577506,0.012510662496452829
2017-04-18,2017-04-18,141.41,142.04,141.11,141.2,14697544.0,0.0,1.0,140.26455892131,140.88945583186,139.96698896391,140.05625995113,14697544.0,27720417.6,148.26586375970953,158.91216552684207,140.89540723100615,142.08576641260905,146.32490635245105,139.54047202496,-0.00368271954677335
2017-04-17,2017-04-17,141.48,141.88,140.87,141.83,16582094.0,0.0,1.0,140.33399191137,140.73075185458,139.72893299799,140.68115686168,16582094.0,27563586.62,148.21630411310736,158.8137213111505,140.53633948240616,141.61263018033804,145.60542378501555,140.05625995113,-0.0044419375308693
2017-04-13,2017-04-13,141.91,142.38,141.05,141.05,17822880.0,0.0,1.0,140.76050885032,141.22670178358,139.90747497243,139.90747497243,17822880.0,27409551.0,148.10983893648157,158.67435868601262,140.2943159170522,141.35473621725504,144.82733794415657,140.68115686168,0.005529953917061681
2017-04-12,2017-04-12,141.6,142.15,141.01,141.8,20350000.0,0.0,1.0,140.45301989433,140.99856481624,139.86779897811,140.65139986594,20350000.0,27296591.48,148.00769509287676,158.54046568534233,140.16735273522818,141.157348145511,144.19351393488805,139.90747497243,-0.005289139633299356
2017-04-11,2017-04-11,142.94,143.35,140.06,141.63,30379376.0,0.0,1.0,141.78216570407,142.18884464585,138.925494113,140.48277689007,30379376.0,27530711.7,147.91652059860635,158.40802956979266,140.3558137082502,140.956905022204,143.61672416745455,140.65139986594,0.0012003106687017429
2017-04-10,2017-04-10,143.6,143.8792,142.9,143.17,18933397.0,0.0,1.0,142.43681961036,142.71375805071,141.74248970975,142.01030267141,18933397.0,27488086.06,147.85111601701215,158.27828108314972,140.74662225230617,140.82101474165603,143.08159419405757,140.48277689007,-0.010756443389001502
2017-04-07,2017-04-07,143.73,144.18,143.27,143.34,16658543.0,0.0,1.0,142.5657665919,143.012121528,142.10949265721,142.17892564727,16658543.0,27329813.52,147.80621438884154,158.13162571138608,141.0461760094242,140.79125774591503,142.60250656263804,142.01030267141,-0.0011859913492268115
2017-04-06,2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,143.12123051238,143.34936747973,142.28803463165,142.49633360184,21149034.0,27123811.56,147.74116841174435,157.98855737939527,141.5639477353062,140.92913182617903,142.33965310026554,142.17892564727,-0.0022274815537142167
2017-04-05,2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,143.05179752232,144.28175334626,142.64511858054,142.85341755072,27717854.0,26694553.68,147.76433517199536,157.83172446714886,142.0043512722622,141.08585200374506,142.21516966808503,142.49633360184,-0.0024996528259689788
2017-04-04,2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,142.08965466005,143.71637042719,142.01030267141,143.59734244423,19891354.0,26465404.12,147.76214368861577,157.66451117937,142.6272643830942,141.49153904567203,142.10159713434305,142.85341755072,-0.005180631346286435
2017-04-03,2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,142.54592859474,142.95260753652,141.89127468845,142.53600959616,19985714.0,26240634.34,147.72139586257876,157.49219122735082,142.7324057680442,141.73951401017504,141.91264021139204,143.59734244423,0.007446068197622724
2017-03-31,2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,142.55584759332,143.10139251522,141.85159869413,142.49633360184,19661651.0,25958884.28,147.65137009074135,157.31237289536003,142.79588735895817,141.92103168419106,141.76683093226455,142.53600959616,0.0002784351942053398
2017-03-30,2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,143.02204052658,143.32952948257,142.33762962455,142.7641465635,21207252.0,24951757.04,147.61199793541735,157.1298936281775,142.84944995129018,142.20669884329806,141.78071753027655,142.49633360184,-0.0018759119015981929
2017-03-29,2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,142.516171599,143.31961048399,142.03014066857,142.95260753652,29189955.0,24252033.16,147.50349080455695,156.94915666586013,142.86928794845016,142.43681961035605,141.79708387793355,142.7641465635,-0.0013183458229109046
2017-03-28,2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,139.76860899231,142.87325554788,139.48095803348,142.63519958196,33374805.0,24504101.92,147.26892124905055,156.78138266376993,142.67685937599617,142.65206187954504,141.80448345087456,142.95260753652,0.0022253129346070377
2017-03-27,2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,138.26092120813,140.07609794829,137.49715831746,139.73885199657,23575094.0,24562028.36,146.96885545383114,156.5946269237528,142.11742785607817,142.42491681206104,141.62296577685854,142.63519958196,0.02072685973877264
2017-03-24,2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,140.35382990853,140.59188587446,139.21314507182,139.50079603064,22395563.0,24484947.02,146.68235418393715,156.415730903906,141.51832034183818,142.15710385039804,141.4741807981565,139.73885199657,0.0017064846416912083
2017-03-23,2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,140.11577394261,140.43754625655,139.4710390349,139.77852799089,20346301.0,24395795.88,146.41176552630796,156.24317354386045,140.92119662731616,141.88532328930305,141.407227557741,139.50079603064,-0.001986942946402448
2017-03-22,2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,138.71223564353,140.45301989433,138.62792415559,140.27447791989,25860165.0,24367281.96,146.12081871523816,156.0728959334599,140.38557070399014,141.62742932622004,141.35664066498254,139.77852799089,-0.0035355678121519185
2017-03-21,2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,140.95888882192,141.64329972395,138.59816715985,138.70727614424,39529912.0,24834277.34,145.84374440489654,155.8946823141811,139.59998601644617,141.13842269622106,141.31498087094653,140.27447791989,0.011298627002236383
2017-03-20,2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,139.26274006472,140.35382990853,139.09411708886,140.31415391421,21542038.0,24801860.64,145.60717370511796,155.72125308375215,139.71504639997414,140.91623712802604,141.32787556910054,138.70727614424,-0.011452000565477238
2017-03-17,2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,139.85787997953,139.85787997953,138.75687113714,138.85606112294,43884952.0,25278861.0,145.32331469665954,155.55038338936686,139.58609941843415,140.55220988013605,141.23662078216356,140.31415391421,0.01050075005353257
2017-03-16,2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,139.58014801928,139.87771797669,139.1238740846,139.55039102354,19231998.0,25230856.92,145.05453743695074,155.38698534448454,139.54047202496415,140.23083432614004,141.21876658471905,138.85606112294,-0.00497547800122522
2017-03-15,2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,138.28075920529,139.61000420501,137.89887775996,139.3222540562,25691774.0,25363803.14,144.77601845136533,155.22229661476555,139.35002725222617,139.86779897810806,141.15230929423205,139.55039102354,0.0016374768617219981
2017-03-14,2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,138.17165022091,138.51881517121,137.71537628622,137.86416126493,15309065.0,25287618.06,144.47889477480373,155.0654674210902,139.18140427636416,139.39069514640505,141.02137851297505,139.3222540562,0.010576300453226661
2017-03-13,2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,137.7252952848,138.30059720245,137.69553828906,138.07246023511,17421717.0,25247445.24,144.17677425532375,154.90042972226576,138.73306554054415,139.22405597025903,140.82448639116006,137.86416126493,-0.001508620689638529
2017-03-10,2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,138.12205522801,138.2282877028,137.51699631462,138.01294624363,19612801.0,25192899.88,143.86967881201153,154.73749445348392,138.56444256468217,139.07527099155806,140.61618742097806,138.07246023511,0.00043122035359588473
2017-03-09,2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,137.61618630042,137.66578129332,135.93987554039,137.55667230894,22155904.0,25101342.0,143.57397464433532,154.57242781502862,138.1656988217622,138.85308542336304,140.36920435633306,138.01294624363,0.0033169887511181884
2017-03-08,2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,137.82448527061,138.66760014991,137.69553828906,137.87408026351,18707236.0,24812293.44,143.29298469091412,154.38674821634618,137.8760640632242,138.61304565772505,140.12023749197255,137.55667230894,-0.0023021582734286117
2017-03-07,2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,137.93359425499,138.84614212436,137.66578129332,138.38986818967,17446297.0,24171563.02,143.06792541583653,154.20364755729454,137.98120544817218,138.58130486226804,139.85986377924456,137.87408026351,-0.003727064220142906
2017-03-06,2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,138.23612371168,138.63784315417,137.47325353088,138.21132621523,21750044.0,24208470.32,142.73531718709432,154.0229541883707,138.00897864419616,138.37102209237005,139.64362961019805,138.38986818967,0.001291804219879733
2017-03-03,2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,137.65586229474,138.69735714566,137.46740132172,138.64776215275,21571121.0,24125873.08,142.4068562659415,153.84349299913444,138.13594182602017,138.35019219535104,139.45120103774357,138.21132621523,-0.0031478036914809326
2017-03-02,2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,138.86598012152,139.14232342196,137.63602429758,137.83440426919,26210984.0,24005657.64,142.0541605155331,153.6505650204804,138.19148821807016,138.17859351991603,139.20471392302807,138.64776215275,0.005900978698841541
2017-03-01,2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,136.77307142111,139.01476510022,136.480460963,138.65768115133,36414585.0,24222015.6,141.7607565375335,153.47450342623705,138.34820839563417,138.11213622942904,138.98996760376855,137.83440426919,-0.0059374776449743205
2017-02-28,2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,135.96963253613,136.32175698572,135.59271059008,135.8803615489,23482860.0,24178263.68,141.4379923237367,153.29280523398154,137.84630706748018,137.91375625782604,138.65222570211557,138.65768115133,0.020439448134898397
2017-02-27,2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,136.02914652761,136.32175698572,135.17611264972,135.82084755742,20257426.0,23864563.5,141.1001512320981,153.11055947176865,137.3682113359182,137.68859499005706,138.45632548015809,135.8803615489,0.00043818009201301855
2017-02-24,2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,134.80910970225,135.55303459576,134.18421279171,135.55303459576,21776585.0,23333311.0,140.77599835850012,152.92982464474744,136.7492658245202,137.44260382527006,138.25893740841406,135.82084755742,0.0019757061319847224
2017-02-23,2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,136.26720249353,136.36639247933,135.19595064688,135.42408761422,20788186.0,23213327.54,140.52941205379872,152.74359508281856,136.26720249352618,137.22934535579805,138.04121538958057,135.55303459576,0.000952171683868519
2017-02-22,2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,135.32489762842,136.00930853045,135.00748967385,135.99938953187,20836932.0,23164552.38,140.34253812054953,152.5767420304779,135.73554416963415,137.04187628263406,137.82746097017954,135.42408761422,-0.004230180147354101
2017-02-21,2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,135.12651765682,135.64230558298,134.87854269231,135.59271059008,24507156.0,22751839.38,140.13701646996972,152.4074455834283,135.67801397787017,136.76216052267506,137.67173269247155,135.99938953187,0.002999268471145733
2017-02-17,2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,134.00567081726,134.72975771361,134.00567081726,134.62064872923,22198197.0,22400749.92,139.90312648345073,152.23549882707445,135.43797421223218,136.40309277407505,137.38705743322257,135.59271059008,0.007220748600054394
2017-02-16,2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,134.57105373633,134.79919070367,133.74757847421,134.24868628248,22584555.0,22196065.82,139.67984982541256,152.05854225848688,135.17710454957617,135.96318518704805,137.15668869119958,134.62064872923,0.0027706971073617748
2017-02-15,2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,134.42226875763,135.16619365114,133.52955888542,134.41234975905,35623100.0,22503584.08,139.51836852852836,151.88160400728214,134.97475697854216,135.62097973603406,136.89978662797506,134.24868628248,-0.001217622315682787
2017-02-14,2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,132.38887404871,133.99575181868,132.17065607994,133.92631882862,33226223.0,22889128.94,139.34438929343315,151.69598560142524,134.56014283789213,135.14784350376306,136.62998986659608,134.41234975905,0.0036290919864074844
2017-02-13,2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,132.00203310408,132.73603899901,131.67470615094,132.21033207426,23035421.0,22957551.62,139.13885177245555,151.49778726179656,133.88366713472814,134.78084055629907,136.34729840706257,133.92631882862,0.012979218245939839
2017-02-10,2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,131.38705519212,131.86316712396,130.98037625033,131.04980924039,20065458.0,22994531.34,138.89246384772557,151.3056363079985,133.16949923696015,134.30373672459606,135.99616585732656,132.21033207426,0.0088555858310424
2017-02-09,2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,130.58361630713,131.37217669425,130.05790938238,131.34737919779,28349859.0,23219196.54,138.6698815195878,151.09702320398745,132.58923782002216,133.88317118479907,135.66288750503458,131.04980924039,-0.002265518803781341
2017-02-08,2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,129.72763559388,130.58688982279,129.59924128382,130.40911308577,23004072.0,23332859.42,138.45571192531918,150.8786187694163,131.78859048536617,133.38167373195407,135.30550954387607,131.34737919779,0.00719478945771912
2017-02-07,2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,128.92764027732,130.45849551272,128.83875190881,129.9054123309,38183841.0,23630145.0,138.22809585643597,150.65329583107078,130.9844091858222,132.77227601185706,134.90707614724556,130.40911308577,0.0038774424085346038
2017-02-06,2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,127.53505583737,128.88813433576,127.3078966734,128.68072814257,26845924.0,23820495.98,138.0109009787882,150.42189947178366,130.27848839948416,132.08107776710602,134.42161914489057,129.9054123309,0.00951723079289013
2017-02-03,2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,126.72518403541,127.5943147497,126.57703675456,127.48567341042,24507301.0,24016691.12,137.75948924797396,150.19362783883577,129.56566123349018,131.36758023522503,133.88533650465007,128.68072814257,0.009374031608263111
2017-02-02,2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,126.39432177485,127.7918444575,126.20173030975,126.94246671398,33710411.0,24359257.46,137.48471544501996,149.97844017240567,128.68467873672816,130.63695827837503,133.30007173271156,127.48567341042,0.004279156617177815
2017-02-01,2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,125.46099390553,128.87825785037,125.44124093475,127.15974939256,111985040.0,26242500.66,137.22976093342254,149.76348891936846,128.03480599808617,129.91169824172601,132.76633898888005,126.94246671398,-0.0017087378641272855
2017-01-31,2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,119.65362049637,119.89065614573,119.13016677072,119.85115020417,49200993.0,26819520.52,136.81375594018715,149.5072446703893,126.02395357274017,128.50418137928102,131.82601244152207,127.15974939256,0.06098063452824265
2017-01-30,2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,119.4363378178,120.12769179508,119.16967271228,120.12769179508,30377503.0,26819483.06,136.40665423828733,149.2624831293647,124.31334630324218,127.295917351363,131.03837895383106,119.85115020417,-0.002302063635599816
2017-01-27,2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,120.63139254996,120.83879874314,120.09806233891,120.44373932755,20562944.0,26852074.0,135.97532297141015,149.00800182600244,122.90495948666819,126.23531036007901,130.26952354233754,120.12769179508,-0.0026240262402557057
2017-01-26,2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,120.16719773664,120.92768711165,120.09806233891,120.43386284216,26337576.0,27045654.66,135.54042171530796,148.74032114021327,121.60323871230419,125.14395872451601,129.51356495465754,120.44373932755,8.200754469656069e-05
2017-01-25,2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,118.93263706293,120.5918866084,118.79436626747,120.37460392982,32586673.0,27274407.44,135.09798712186756,148.46884415986236,120.24620961975617,124.140507808921,128.76109077043753,120.43386284216,0.0004922874959119028
2017-01-24,2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,118.07338283402,118.61658953045,118.02400040707,118.48819522039,23211038.0,27184271.12,134.61068267526093,148.1818851359643,119.97361862300018,122.99878609787001,127.88553105486355,120.37460392982,0.0159206468283295
2017-01-23,2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,118.51782467656,119.31781999312,118.29066551259,118.59683655968,22050218.0,27227448.4,134.11067255756996,147.9008193187627,119.66744757592019,121.99039693958102,127.03573735334355,118.48819522039,-0.0009160559627181541
2017-01-20,2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,118.96226651909,118.96226651909,118.25570275431,118.51782467656,32597892.0,27479691.96,133.63030885917794,147.6221584421455,119.28226464572217,121.093612066195,126.23059615071004,118.59683655968,0.0006666666666861332
2017-01-19,2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,117.92523555317,118.60671304506,117.89560609701,118.30054199798,25597291.0,27598404.76,133.14639302710074,147.3511611521354,118.85560047688617,120.22941959459502,125.43318893648504,118.51782467656,0.0018367006178525713
2017-01-18,2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,118.51782467656,119.01164894604,118.23140660026,118.50794819117,23712961.0,27648518.94,132.66126905965416,147.10315089309125,118.48226932915618,119.36423947445601,124.63796885809104,118.30054199798,-0.0017501458455378982
2017-01-17,2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,116.87832810187,118.75486032591,116.75981027719,118.51782467656,34439843.0,27753516.7,132.17257340245496,146.86129001647407,118.48819522039017,119.23090692169501,123.86754415048804,118.50794819117,-8.333333333565562e-05
2017-01-13,2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,117.63881747687,118.14251823175,117.34252291518,117.56968207915,26111948.0,27608259.56,131.67126305239876,146.6039384268698,118.28276432428416,118.975105950102,123.13551165073254,118.51782467656,0.008064516129010935
2017-01-12,2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,117.42647304099,117.82647069928,116.7499337918,117.77708827233,27086220.0,27678482.08,131.23202777791394,146.35922386823145,118.13461704343817,118.70844084458001,122.47187560232953,117.56968207915,-0.0017610062892744471
2017-01-11,2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,117.27338751745,118.44868927883,117.135116722,118.27091254181,27588593.0,27782342.68,130.80743010813734,146.13532843094052,118.1286911522042,118.49214581454503,121.81805226953054,117.77708827233,-0.004175365344419979
2017-01-10,2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,117.30301697362,117.9054825824,116.83882216031,117.63881747687,24462051.0,27864657.68,130.36463589785694,145.93647251832488,117.95486500934419,118.21856716925001,121.17953748908553,118.27091254181,0.0053731844513336124
2017-01-09,2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,116.49314517167,117.95486500934,116.48326868628,117.5202996522,33561948.0,28018693.34,129.90955233250313,145.74204901658587,117.75536000447218,118.12177761243102,120.56028185515052,117.63881747687,0.0010084881081886543
2017-01-06,2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,115.33759638107,116.70055136485,115.03142533399,116.45363923011,31751900.0,27863133.1,129.46447959422053,145.5388172127364,117.53215143466419,117.90745787947401,119.94892740952753,117.5202996522,0.009159528453913657
2017-01-05,2017-01-05,115.92,116.8642,115.81,116.61,22193587.0,0.0,1.0,114.48821863755,115.42075638805,114.37957729827,115.16969612944,22193587.0,27876164.08,128.96159043852515,145.33381569338363,117.01067300608618,117.57264502476201,119.33312854547853,116.45363923011,0.011148272017901029
2017-01-04,2017-01-04,115.85,116.51,115.75,116.02,21118116.0,0.0,1.0,114.41908323983,115.07093127555,114.32031838593,114.58698349145,21118116.0,27420827.36,128.47620888589535,145.12595061084087,116.27388719601417,117.20128917410901,118.71535438435203,115.16969612944,0.005085330115470521
2017-01-03,2017-01-03,115.8,116.33,114.76,116.15,28781865.0,0.0,1.0,114.36970081288,114.89315453853,113.34254633235,114.71537780152,28781865.0,27611824.7,127.97950862145495,144.91962749984847,115.68919926094418,116.82203213514398,118.09313580480003,114.58698349145,-0.0011192423590510314
2016-12-30,2016-12-30,116.65,117.2,115.43,115.82,30586265.0,0.0,1.0,115.209202071,115.75240876744,114.00427085346,114.38945378366,30586265.0,27709714.52,127.48085261600416,144.69277476876678,115.06303008723617,116.40919504585399,117.82005098377451,114.71537780152,0.002849248834393414
2016-12-29,2016-12-29,116.45,117.1095,116.4,116.73,15039519.0,0.0,1.0,115.01167236321,115.66302657466,114.96228993626,115.28821395412,15039519.0,27704323.6,127.02933366978796,144.4668658385374,114.82994503203818,116.18104823335099,117.5780770917265,114.38945378366,-0.007795768011617077
2016-12-28,2016-12-28,117.52,118.0166,116.2,116.76,20905892.0,0.0,1.0,116.06845629991,116.55892256436,114.76476022847,115.31784341029,20905892.0,27774007.1,126.57424133329155,144.2440550555888,114.85957448820818,115.93512374714699,117.32178229586353,115.28821395412,-0.0002569373073044723
2016-12-27,2016-12-27,116.52,117.8,116.49,117.26,18296855.0,0.0,1.0,115.08080776094,116.34499789082,115.05117830477,115.81166767978,18296855.0,27747688.18,126.13021576201456,144.0381633939877,115.10451132587418,115.68919926094398,117.09067253774451,115.31784341029,-0.00426402865430997
2016-12-23,2016-12-23,115.59,116.52,115.59,116.52,14249484.0,0.0,1.0,114.16229461969,115.08080776094,114.16229461969,115.08080776094,14249484.0,27589559.78,125.68069847105457,143.8335674327924,115.17759731775818,115.43339828935098,116.82598272930052,115.81166767978,0.006350841057339629
2016-12-22,2016-12-22,116.35,116.51,115.64,116.29,26085854.0,0.0,1.0,114.91290750931,115.07093127555,114.21167704664,114.85364859697,26085854.0,27737132.14,125.22028983772375,143.62508567577726,115.2704362804202,115.16673318382797,116.6442553981295,115.08080776094,0.001977814085533547
2016-12-21,2016-12-21,116.8,117.4,116.78,117.06,23783165.0,0.0,1.0,115.35734935185,115.94993847523,115.33759638107,115.61413797198,23783165.0,27863869.5,124.76477523336996,143.42365636563716,115.3356210839922,115.08278305801498,116.49512046874452,114.85364859697,-0.006577823338477007
2016-12-20,2016-12-20,116.74,117.5,116.68,116.95,21424965.0,0.0,1.0,115.29809043951,116.04870332913,115.23883152717,115.50549663269,21424965.0,27857367.92,124.31065864171916,143.22198384880062,115.37315172847218,115.11636310833998,116.34450406655102,115.61413797198,0.0009405728944267278
2016-12-19,2016-12-19,115.8,117.38,115.75,116.64,27779423.0,0.0,1.0,114.36970081288,115.93018550445,114.32031838593,115.19932558561,27779423.0,27981533.96,123.84168991037636,143.02148047672867,115.25068330963818,115.177597317756,116.18944324593254,115.50549663269,0.002657750342925924
2016-12-16,2016-12-16,116.47,116.5,115.645,115.97,44351134.0,0.0,1.0,115.03142533399,115.06105479016,114.21661528934,114.5376010645,44351134.0,28344336.96,123.37575384628256,142.81721848205117,115.14204197035016,115.15981964405401,115.99092588959904,115.19932558561,0.00577735621280695
2016-12-15,2016-12-15,115.38,116.73,115.23,115.82,46524544.0,0.0,1.0,113.95488842651,115.28821395412,113.80674114566,114.38945378366,46524544.0,28546536.14,122.89038929892918,142.62191175096947,115.04920300768818,115.15981964405401,115.78450734495405,114.5376010645,0.0012951131064946608
2016-12-14,2016-12-14,115.04,116.2,114.98,115.19,34031834.0,0.0,1.0,113.61908792326,114.76476022847,113.55982901092,113.76723520411,34031834.0,28757515.62,122.44812677203339,142.41834792699004,114.67982245411417,115.007721769053,115.59438500120204,114.38945378366,0.00546922475907663
2016-12-13,2016-12-13,113.84,115.92,113.75,115.19,43733811.0,0.0,1.0,112.43390967649,114.48821863755,112.34502130799,113.76723520411,43733811.0,29227043.32,122.00705452496719,142.21813410301058,114.33217016839816,114.852660948435,115.39389234779105,113.76723520411,0.0
2016-12-12,2016-12-12,113.29,115.0,112.49,113.3,26374377.0,0.0,1.0,111.89070298006,113.5795819817,111.10058414888,111.90057946545,26374377.0,29318999.16,121.53400542236099,142.00703700033785,113.67242094436615,114.46155212700201,115.07537569397304,113.76723520411,0.01668137687558935
2016-12-09,2016-12-09,112.31,114.7,112.31,113.95,34402627.0,0.0,1.0,110.92280741187,113.28328742001,110.92280741187,112.54255101578,34402627.0,29591287.98,121.07637469039219,141.80334975541678,113.27341093462215,114.20772645248601,114.82056237091857,111.90057946545,-0.005704256252730522
2016-12-08,2016-12-08,110.86,112.43,110.6,112.12,27068316.0,0.0,1.0,109.49071703036,111.04132523654,109.23392841023,110.73515418946,27068316.0,29715915.66,120.57108998354398,141.58587552636408,112.54255101578215,113.795877011735,114.48130509778157,112.54255101578,0.016321798073515748
2016-12-07,2016-12-07,109.26,111.19,109.16,111.03,29998719.0,0.0,1.0,107.91047936801,109.81664104822,107.81171451411,109.65861728198,29998719.0,29825746.92,120.05240811738199,141.36846861277397,111.72082743135616,113.20032494273501,114.14155400037505,110.73515418946,0.009817166531580046
2016-12-06,2016-12-06,109.5,110.36,109.19,109.95,26195462.0,0.0,1.0,108.14751501736,108.99689276087,107.84134397028,108.5919568599,26195462.0,29905692.22,119.53183427999538,141.15867839707346,110.68577176251415,112.508970965456,113.81266703689805,109.65861728198,0.009822646657488221
2016-12-05,2016-12-05,110.0,110.03,108.25,109.11,34324540.0,0.0,1.0,108.64133928684,108.67096874301,106.91295434364,107.76233208716,34324540.0,30140491.92,119.00210719608899,140.93804005750928,109.85812228685613,111.765271615611,113.47143446668353,108.5919568599,0.007698652735809164
2016-12-02,2016-12-02,109.17,110.09,108.85,109.9,26527997.0,0.0,1.0,107.8215909995,108.73022765535,107.50554346703,108.54257443295,26527997.0,29958589.86,118.48471168956698,140.71380292967405,109.05812697029015,111.165768952456,113.16279429825504,107.76233208716,-0.007188353048250051
2016-12-01,2016-12-01,110.365,110.94,109.03,109.49,37086862.0,0.0,1.0,109.00183100357,109.56972891348,107.68332020404,108.13763853197,37086862.0,30035802.64,117.96893808363397,140.4741411223339,108.53862383879213,110.54058742728701,112.85020353567054,108.54257443295,0.003744634213186382
2016-11-30,2016-11-30,111.56,112.2,110.27,110.52,36162258.0,0.0,1.0,110.18207100764,110.81416607258,108.90800439237,109.15491652711,36162258.0,30298339.38,117.50782977269097,140.22626570496945,108.43788368781813,110.07935555958701,112.54353866432004,108.13763853197,-0.0093195801664816
